cell,cm,cc,n,crpss,lat,lon
g-42p1_172p1,0.338681634101536,0.8695481696911156,1200,0.610508484858471,-42.1,172.1
g-42p1_172p2,0.25454800769416636,0.7836814079914863,1200,0.675189426342839,-42.1,172.2
g-42p1_172p3,0.26365270021959586,0.8279321504430845,1200,0.6815527696581214,-42.1,172.3
g-42p1_172p4,0.4001653597251038,0.8486251118189345,1200,0.5284544916807925,-42.1,172.4
g-42p1_172p5,0.31906662978587186,0.7610662711384327,1197,0.5807636708054352,-42.1,172.5
g-42p1_172p6,0.4486281047317722,0.8118292129877954,1200,0.44738610343833907,-42.1,172.6
g-42p1_172p7,0.3857870409989654,0.7134773263925066,1200,0.4592861935086475,-42.1,172.7
g-42p1_172p8,0.22935497464632484,0.6087154805256675,1200,0.6232148154861099,-42.1,172.8
g-42p1_172p9,0.324761551198752,0.7305857649507622,1200,0.5554778551965911,-42.1,172.9
g-42p1_173p0,0.23807374085750904,0.6288177616971855,1200,0.6213946943627267,-42.1,173.0
g-42p1_173p1,0.2513296454611231,0.6022851252074664,1200,0.5827065372491995,-42.1,173.1
g-42p1_173p2,0.10995401606176616,0.46396415706103045,1200,0.7630118310037844,-42.1,173.2
g-42p1_173p3,0.15063445161761457,0.5144213766946147,1200,0.7071769206297225,-42.1,173.3
g-42p1_173p4,0.10409162679914138,0.505391881861724,1200,0.7940377941653978,-42.1,173.4
g-42p1_173p5,0.22213100864707894,0.5402856055585047,1200,0.5888637299202939,-42.1,173.5
g-42p1_173p6,0.14577595500416482,0.510636074085099,1200,0.7145208448789091,-42.1,173.6
g-42p1_173p7,0.26104136571163084,0.5080961373324195,1200,0.48623627197377073,-42.1,173.7
g-42p1_173p8,0.25507700314030585,0.5859531964842851,1200,0.5646802429430098,-42.1,173.8
g-42p1_173p9,0.21713008211764445,0.511968929739669,1200,0.5758920717551104,-42.1,173.9
g-42p2_171p3,0.7108791738205139,1.13055510046271,1200,0.3712122712731404,-42.2,171.3
g-42p2_171p4,0.6663682145083976,1.118737505779912,1200,0.4043569549911099,-42.2,171.4
g-42p2_171p5,0.5928037873766641,1.0700828151280681,1200,0.4460206453220007,-42.2,171.5
g-42p2_171p6,0.3978380526604613,0.9210027235172068,1200,0.568038136585349,-42.2,171.6
g-42p2_171p7,0.4382498381374296,0.9440352650173008,1200,0.5357696323670726,-42.2,171.7
g-42p2_171p8,0.5659469017185794,1.078645849694985,1182,0.4753172212375215,-42.2,171.8
g-42p2_171p9,0.2049231922933126,0.7763100039213896,1200,0.7360291748680551,-42.2,171.9
g-42p2_172p0,0.41439027993312066,0.9094065527817445,1195,0.54432890475051,-42.2,172.0
g-42p2_172p1,0.646544149851342,0.9974233389273286,1200,0.3517856213925543,-42.2,172.1
g-42p2_172p2,0.33441280558307457,0.7992860888581103,1200,0.5816106269773453,-42.2,172.2
g-42p2_172p3,0.36804970772389567,0.8326926589322586,1200,0.5580005374421857,-42.2,172.3
g-42p2_172p4,0.32321311088815885,0.7115247030975297,1200,0.5457457633149027,-42.2,172.4
g-42p2_172p5,0.34270361704913144,0.7322241677499066,1200,0.5319689896302591,-42.2,172.5
g-42p2_172p6,0.24971619808131612,0.6388308252859861,1200,0.6091043384302481,-42.2,172.6
g-42p2_172p7,0.2679902655231406,0.6126709788869926,1199,0.5625869761123915,-42.2,172.7
g-42p2_172p8,0.4468131651812737,0.7333420475091165,1200,0.3907165603023477,-42.2,172.8
g-42p2_172p9,0.33876084197116085,0.6720749369263649,1200,0.4959478127239302,-42.2,172.9
g-42p2_173p0,0.18063161713013198,0.6020674734624724,1200,0.699981106616963,-42.2,173.0
g-42p2_173p1,0.24356839066799035,0.5840189046381662,1200,0.58294433838765,-42.2,173.1
g-42p2_173p2,0.14948544860268764,0.5509371773641837,1181,0.7286706093826123,-42.2,173.2
g-42p2_173p3,0.13810108411899522,0.5586489359506717,1200,0.7527945096968922,-42.2,173.3
g-42p2_173p4,0.27005696457399936,0.5698106142304217,1200,0.5260583818033391,-42.2,173.4
g-42p2_173p5,0.20958244746272095,0.5275568533285211,1200,0.602730120667754,-42.2,173.5
g-42p2_173p6,0.2861901010879002,0.545886745636041,1200,0.47573355943191975,-42.2,173.6
g-42p2_173p7,0.11722504142615567,0.4220600443643828,1200,0.7222550606449963,-42.2,173.7
g-42p2_173p8,0.20875652450765303,0.559290072282034,1187,0.6267473090379063,-42.2,173.8
g-42p3_171p3,0.7006276284899434,1.1305514314149816,1200,0.38027796965145744,-42.3,171.3
g-42p3_171p4,0.6234035693560233,1.17119443975389,1200,0.46771983524185556,-42.3,171.4
g-42p3_171p5,0.4975660239204122,1.0768715218168867,1176,0.5379522869349131,-42.3,171.5
g-42p3_171p6,0.4850483048908533,1.0189504153002054,1200,0.5239726118096264,-42.3,171.6
g-42p3_171p7,0.4025514006819162,0.9380043678637594,1200,0.5708427226211117,-42.3,171.7
g-42p3_171p8,0.5098779195503621,0.9678980861588692,1200,0.47321115018025606,-42.3,171.8
g-42p3_171p9,0.42217102679490376,0.9379890473373235,1200,0.5499190230490176,-42.3,171.9
g-42p3_172p0,0.43819601348418813,0.996506423324657,1200,0.5602677481774485,-42.3,172.0
g-42p3_172p1,0.24545251146446395,0.760164978162696,1200,0.6771062617779131,-42.3,172.1
g-42p3_172p2,0.3489379935932703,0.8497674089033778,1200,0.5893723506723166,-42.3,172.2
g-42p3_172p3,0.2700288790579523,0.7486492892339205,1200,0.6393119142151753,-42.3,172.3
g-42p3_172p4,0.3264799082599445,0.7976637023174737,1170,0.5907048204507568,-42.3,172.4
g-42p3_172p5,0.2899269272994069,0.6993379598576576,1200,0.585426583509898,-42.3,172.5
g-42p3_172p6,0.298679532178088,0.6692152063176036,1200,0.5536868717888377,-42.3,172.6
g-42p3_172p7,0.24268830926143592,0.6343884356692433,1200,0.6174452502347183,-42.3,172.7
g-42p3_172p8,0.16484183495069962,0.5689040608812744,1200,0.710246689581812,-42.3,172.8
g-42p3_172p9,0.2847357345270086,0.649778269585222,1200,0.561795541871897,-42.3,172.9
g-42p3_173p0,0.23255909877528708,0.6143066427282368,1200,0.621428318368081,-42.3,173.0
g-42p3_173p1,0.18792020988118066,0.5541149149198706,1200,0.6608641911247681,-42.3,173.1
g-42p3_173p2,0.20894881264359158,0.538309972214823,1200,0.611842946576129,-42.3,173.2
g-42p3_173p3,0.1984682027725949,0.528594164395084,1200,0.6245357664897432,-42.3,173.3
g-42p3_173p4,0.23005517525460248,0.5652326764399186,1200,0.5929903120541613,-42.3,173.4
g-42p3_173p5,0.17894372914577167,0.5154213087524598,1200,0.652820467242823,-42.3,173.5
g-42p3_173p6,0.18071921736949384,0.5028245920377473,1200,0.6405919276201051,-42.3,173.6
g-42p3_173p7,0.15159139439125668,0.5184461295946191,1200,0.7076043474183358,-42.3,173.7
g-42p4_171p2,0.7202132756804992,1.0632717344475289,1200,0.32264420058648624,-42.4,171.2
g-42p4_171p3,0.6426108375268276,1.1901999409481263,1200,0.4600816086287849,-42.4,171.3
g-42p4_171p4,0.6973158109980139,1.2084598122336208,1194,0.42297145181092044,-42.4,171.4
g-42p4_171p5,0.4939368216056543,1.041966240683881,1200,0.5259569817910172,-42.4,171.5
g-42p4_171p6,0.3391876145759701,1.003747164630331,1200,0.6620786324204571,-42.4,171.6
g-42p4_171p7,0.4117893380153639,0.9576041704478363,1200,0.569979589977365,-42.4,171.7
g-42p4_171p8,0.6082769706316143,1.0768814724870026,1200,0.43514956272129945,-42.4,171.8
g-42p4_171p9,0.45559203482518335,0.9079978013395642,1200,0.49824544271687565,-42.4,171.9
g-42p4_172p0,0.722979603354564,1.1109784264365832,1200,0.34924064576709124,-42.4,172.0
g-42p4_172p1,0.3444161761574896,0.8323167451502135,1200,0.5861957864426594,-42.4,172.1
g-42p4_172p2,0.14975812481980985,0.699476852552034,1200,0.7858998131626245,-42.4,172.2
g-42p4_172p3,0.5228556717888343,0.8675800888116161,1200,0.3973401665948494,-42.4,172.3
g-42p4_172p4,0.48291957987813844,0.8265144197425495,1200,0.41571548137228775,-42.4,172.4
g-42p4_172p5,0.18497779333995248,0.6203687027500322,1200,0.7018260390636013,-42.4,172.5
g-42p4_172p6,0.15991824815658257,0.630192020383353,1200,0.7462388558025497,-42.4,172.6
g-42p4_172p7,0.22045306439053688,0.6287299337967609,1200,0.6493676337958499,-42.4,172.7
g-42p4_172p8,0.31388520091532324,0.6830202256344879,1200,0.5404452326082418,-42.4,172.8
g-42p4_172p9,0.28600992312631024,0.6201351112825796,1200,0.5387941790059636,-42.4,172.9
g-42p4_173p0,0.206653380458213,0.5941454108074928,1200,0.6521838312655586,-42.4,173.0
g-42p4_173p1,0.14541330273389047,0.5079699418802435,1200,0.7137364029933637,-42.4,173.1
g-42p4_173p2,0.14880520729674573,0.5597242918921014,1200,0.7341455258378691,-42.4,173.2
g-42p4_173p3,0.18810970689745832,0.5056469359761104,1200,0.627982108634105,-42.4,173.3
g-42p4_173p4,0.2092185192030219,0.5951144477616375,1200,0.6484398589381573,-42.4,173.4
g-42p4_173p5,0.19389986516540106,0.5137296646693721,1200,0.6225643981641749,-42.4,173.5
g-42p4_173p7,0.22342998385964102,0.4712406134481231,1200,0.5258685743896786,-42.4,173.7
g-42p5_171p3,0.5545154672921039,1.0450351228068273,1200,0.4693810234791458,-42.5,171.3
g-42p5_171p4,0.5990629577895995,1.1341235893095534,1200,0.4717833546216027,-42.5,171.4
g-42p5_171p5,0.6101892149548561,1.1323770125454269,1194,0.4611430573080646,-42.5,171.5
g-42p5_171p6,0.5944145492412657,1.198287678984925,1200,0.5039467069003021,-42.5,171.6
g-42p5_171p7,0.418445311775769,1.0779250946827232,1200,0.6118048333414723,-42.5,171.7
g-42p5_171p8,0.7951831461637667,1.224796765873519,1200,0.35076318919192606,-42.5,171.8
g-42p5_171p9,0.4441237179418141,0.9911644220647091,1200,0.5519172116603485,-42.5,171.9
g-42p5_172p0,0.5509012116247571,1.0166806999205922,1200,0.4581374352165972,-42.5,172.0
g-42p5_172p1,0.5409579725430063,0.9444549213812421,1187,0.4272273241460074,-42.5,172.1
g-42p5_172p2,0.2899188997360425,0.7944829593831674,1200,0.6350848104267282,-42.5,172.2
g-42p5_172p3,0.2825637263075535,0.7367122150538489,1200,0.6164530456619347,-42.5,172.3
g-42p5_172p4,0.2792277563003971,0.7213453719795992,1200,0.6129069830529195,-42.5,172.4
g-42p5_172p5,0.21249583994853535,0.5982339740606646,1200,0.64479476398479,-42.5,172.5
g-42p5_172p6,0.2390953239167614,0.6166244018055291,1189,0.6122512777362203,-42.5,172.6
g-42p5_172p7,0.32132096805318416,0.6936370205736911,1199,0.5367592003849116,-42.5,172.7
g-42p5_172p8,0.1337688720866968,0.5899604946142063,1200,0.7732579158979578,-42.5,172.8
g-42p5_172p9,0.15071201772057166,0.528877718479683,1200,0.7150342840046091,-42.5,172.9
g-42p5_173p0,0.20427928246365554,0.5498357997462153,1200,0.6284722046873928,-42.5,173.0
g-42p5_173p1,0.330181891166935,0.6675161484489217,1200,0.5053574480045698,-42.5,173.1
g-42p5_173p2,0.16867991677358815,0.548988061270987,1200,0.6927439252812353,-42.5,173.2
g-42p5_173p3,0.13825093737076946,0.5172192839828009,1200,0.732703436139928,-42.5,173.3
g-42p5_173p4,0.14650790173386496,0.5198726130633925,1200,0.7181849975313086,-42.5,173.4
g-42p5_173p5,0.16857953263625552,0.4674853164035206,1200,0.6393907429367423,-42.5,173.5
g-42p6_171p1,0.6660826283945461,1.1098614542077605,1200,0.39985065174643064,-42.6,171.1
g-42p6_171p2,0.5039853582222428,0.9732186642521993,1200,0.48214581498034204,-42.6,171.2
g-42p6_171p3,0.7640898235994722,1.300922568912707,1181,0.4126554171182626,-42.6,171.3
g-42p6_171p4,0.7365346209831797,1.2480340998868147,1200,0.4098441532567286,-42.6,171.4
g-42p6_171p5,0.4298206657584121,0.9877987723238766,1200,0.5648702166867203,-42.6,171.5
g-42p6_171p6,0.3496760170292612,0.9365287027818461,1200,0.6266254136252412,-42.6,171.6
g-42p6_171p7,0.6306960356833344,1.1484210303224003,1200,0.4508146237044467,-42.6,171.7
g-42p6_171p8,0.2817818900903898,0.8865236051915051,1192,0.6821495914600946,-42.6,171.8
g-42p6_171p9,0.39453955057692275,0.9253232287475839,1200,0.5736197489487773,-42.6,171.9
g-42p6_172p0,0.19581616347461,0.7784214599120121,1200,0.7484445463557186,-42.6,172.0
g-42p6_172p1,0.24079922497313233,0.8190508241935943,1200,0.7060020967438572,-42.6,172.1
g-42p6_172p2,0.33448585955539395,0.8143796402805795,1200,0.589275267932591,-42.6,172.2
g-42p6_172p3,0.33071379914796223,0.77603685955517,1200,0.5738426660074758,-42.6,172.3
g-42p6_172p4,0.3932771452797059,0.8214354643737898,1200,0.5212318406784209,-42.6,172.4
g-42p6_172p5,0.1962048446237792,0.6330460562945033,1200,0.6900622906139683,-42.6,172.5
g-42p6_172p6,0.22433306009110784,0.6277187189932506,1190,0.6426216818085364,-42.6,172.6
g-42p6_172p7,0.26265203862208825,0.5636043412657454,1200,0.533977971084781,-42.6,172.7
g-42p6_172p8,0.1803818259787487,0.5382279409080123,1200,0.6648597884486687,-42.6,172.8
g-42p6_172p9,0.2041021351284443,0.5671767073745528,1200,0.6401436580969129,-42.6,172.9
g-42p6_173p0,0.1988990035308536,0.6199108736084427,1180,0.6791490325486932,-42.6,173.0
g-42p6_173p1,0.2576109707681267,0.6399542497424409,1200,0.5974540822694652,-42.6,173.1
g-42p6_173p2,0.13947840062224254,0.5280173796576151,1186,0.7358450573867754,-42.6,173.2
g-42p6_173p3,0.18630524053975975,0.5754741163458675,1200,0.6762578276799719,-42.6,173.3
g-42p6_173p4,0.14952038618741004,0.4921399213730668,1200,0.6961831794294411,-42.6,173.4
g-42p7_171p1,0.40735278310618467,0.9723999791545793,1200,0.5810851585369798,-42.7,171.1
g-42p7_171p2,0.6540294628725051,1.1381742242025212,1200,0.4253696411630121,-42.7,171.2
g-42p7_171p3,0.6267650147171073,1.1199506297093498,1183,0.44036371060413104,-42.7,171.3
g-42p7_171p4,0.41698132601329835,1.0435292010443906,1200,0.6004124028383941,-42.7,171.4
g-42p7_171p5,0.33196524462151517,0.9133492857667928,1200,0.6365407519393664,-42.7,171.5
g-42p7_171p6,0.8684753663599247,1.2632048498823618,1200,0.31248255859625373,-42.7,171.6
g-42p7_171p7,0.5656783279589108,1.0518254275377465,1192,0.462193712807337,-42.7,171.7
g-42p7_171p8,0.5533567602832931,1.0525337799591943,1200,0.47426223194019845,-42.7,171.8
g-42p7_171p9,0.3033134413686238,0.8082113382049526,1200,0.6247102372477393,-42.7,171.9
g-42p7_172p0,0.29046624598272963,0.8041439045375834,1200,0.6387882264061182,-42.7,172.0
g-42p7_172p1,0.4593397971386065,0.7885242878474916,1200,0.4174690567965773,-42.7,172.1
g-42p7_172p2,0.46547624976499385,0.8818829541405042,1200,0.4721791054248762,-42.7,172.2
g-42p7_172p3,0.16696870153204377,0.6308823185972869,1200,0.735340971509101,-42.7,172.3
g-42p7_172p4,0.1529651135572705,0.5977139795788874,1200,0.7440830919413324,-42.7,172.4
g-42p7_172p5,0.1576488871083604,0.540011925585568,1200,0.7080640637011635,-42.7,172.5
g-42p7_172p6,0.19049930639397844,0.5682939489232376,1200,0.6647873749933062,-42.7,172.6
g-42p7_172p7,0.18281100819065443,0.5478254344826564,1200,0.6662969685529596,-42.7,172.7
g-42p7_172p8,0.20192991235743607,0.5764229125933101,1200,0.6496844453164445,-42.7,172.8
g-42p7_172p9,0.24908268749219242,0.6269199647863085,1200,0.6026882194171395,-42.7,172.9
g-42p7_173p0,0.25653230914236774,0.5887316043457638,1200,0.5642627179367364,-42.7,173.0
g-42p7_173p1,0.16265451532233186,0.5593175810358176,1200,0.7091911271211842,-42.7,173.1
g-42p7_173p2,0.14650525217761076,0.5263248205184936,1200,0.7216447971553281,-42.7,173.2
g-42p7_173p3,0.32162035377437415,0.652754099361288,1200,0.5072871176311635,-42.7,173.3
g-42p7_173p4,0.1492804486312135,0.4743482369867464,1200,0.6852935523076804,-42.7,173.4
g-42p8_170p9,0.5574340511366893,1.116589217344299,1200,0.5007707019932603,-42.8,170.9
g-42p8_171p0,0.5860365962918666,1.0576760534445444,1200,0.4459205213322972,-42.8,171.0
g-42p8_171p1,0.7729035397150696,1.2363354555144905,1200,0.3748431817047321,-42.8,171.1
g-42p8_171p2,0.959105890645499,1.3550218680733814,1200,0.2921841977287126,-42.8,171.2
g-42p8_171p3,0.47942505096463256,1.1102702566375955,1200,0.5681906742088632,-42.8,171.3
g-42p8_171p4,0.9218400904961307,1.2527964844678838,1200,0.26417410814520637,-42.8,171.4
g-42p8_171p5,0.7588130781170894,1.1753425434728464,1200,0.35438984802253093,-42.8,171.5
g-42p8_171p6,0.5750023142576008,1.082590203496317,1200,0.46886429195407275,-42.8,171.6
g-42p8_171p7,0.5583821813069886,1.0271649037736157,1200,0.4563850660633023,-42.8,171.7
g-42p8_171p8,0.4011370688378041,0.9437289062359681,1200,0.5749445988279345,-42.8,171.8
g-42p8_171p9,0.3157813650576495,0.8504903907965248,1200,0.6287067220572531,-42.8,171.9
g-42p8_172p0,0.35936357001119396,0.7752258528629318,1200,0.5364401629743722,-42.8,172.0
g-42p8_172p1,0.30215103428716994,0.7384288681888332,1200,0.5908190384968766,-42.8,172.1
g-42p8_172p2,0.32073934410446314,0.8074529420522352,1200,0.6027764252251444,-42.8,172.2
g-42p8_172p3,0.5868143157381279,0.874898392840599,1200,0.3292771817389293,-42.8,172.3
g-42p8_172p4,0.3257767937203256,0.6837156469607726,1200,0.5235200552035681,-42.8,172.4
g-42p8_172p5,0.2028207464358237,0.6054784876108169,1200,0.665024025484138,-42.8,172.5
g-42p8_172p6,0.13560042314983564,0.5185028948060547,1200,0.7384770181455654,-42.8,172.6
g-42p8_172p7,0.26711533214615174,0.6004401574159662,1200,0.5551341314416741,-42.8,172.7
g-42p8_172p8,0.22446920167730744,0.6431158775556832,1200,0.6509661640908996,-42.8,172.8
g-42p8_172p9,0.27462833706794354,0.6074027461574102,1200,0.547864511964566,-42.8,172.9
g-42p8_173p0,0.20681932433557634,0.6121424687963805,1192,0.6621385790431549,-42.8,173.0
g-42p8_173p1,0.16478056303439503,0.580294611666662,1200,0.7160398188755719,-42.8,173.1
g-42p8_173p2,0.20454440546324434,0.5705268587109943,1200,0.6414815493079911,-42.8,173.2
g-42p8_173p3,0.20864843042611497,0.6086485111320641,1178,0.6571938867671976,-42.8,173.3
g-42p8_173p4,0.30713824031352016,0.5524327064336588,1200,0.44402596599264865,-42.8,173.4
g-42p9_170p8,0.7947293038017303,1.296942790968654,1200,0.3872287125261963,-42.9,170.8
g-42p9_170p9,0.8154734976227832,1.25378083800897,1200,0.3495884823716304,-42.9,170.9
g-42p9_171p0,0.8073261692724915,1.2747109116691475,1200,0.36665940341300396,-42.9,171.0
g-42p9_171p1,0.7543273499315567,1.2365962057141586,1200,0.389997036667343,-42.9,171.1
g-42p9_171p2,0.8030972209926707,1.2693292607429127,1200,0.36730583164636565,-42.9,171.2
g-42p9_171p3,0.8082733665146681,1.2168754606088623,1200,0.33577971396493655,-42.9,171.3
g-42p9_171p4,0.6010692921411671,1.0781035390418643,1200,0.44247535568304375,-42.9,171.4
g-42p9_171p5,0.4243273347989009,0.9145563946090017,1200,0.5360293391417239,-42.9,171.5
g-42p9_171p6,0.24497602024438733,0.79158209165403,1200,0.6905235441437236,-42.9,171.6
g-42p9_171p7,0.5765512610487239,0.9683357924634406,1177,0.4045957347275362,-42.9,171.7
g-42p9_171p8,0.26467226581316033,0.7894680107928191,1200,0.664746054058144,-42.9,171.8
g-42p9_171p9,0.37948561452673457,0.8055053333658725,1200,0.5288850379909693,-42.9,171.9
g-42p9_172p0,0.37883055694341844,0.8004621800112849,1200,0.5267352207220113,-42.9,172.0
g-42p9_172p1,0.34205010798289137,0.7640752952640193,1185,0.5523345538024508,-42.9,172.1
g-42p9_172p2,0.5570130594285099,0.8846890848750869,1200,0.37038551853823654,-42.9,172.2
g-42p9_172p3,0.23581947464300085,0.656230566149267,1200,0.6406453968964301,-42.9,172.3
g-42p9_172p4,0.3126702701642767,0.6169961779098958,1200,0.4932379140119437,-42.9,172.4
g-42p9_172p5,0.18630587783629685,0.5568309084481249,1200,0.6654174992628783,-42.9,172.5
g-42p9_172p6,0.17055709838337263,0.5672880844135458,1200,0.6993465876166038,-42.9,172.6
g-42p9_172p7,0.1948551430657915,0.6364152084616944,1200,0.6938238739819182,-42.9,172.7
g-42p9_172p8,0.20820469924115684,0.5593334803761294,1200,0.6277628524915986,-42.9,172.8
g-42p9_172p9,0.25865037521447704,0.5553936997257793,1200,0.5342936454947484,-42.9,172.9
g-42p9_173p0,0.13823888175497356,0.477546088139837,1200,0.7105224287493401,-42.9,173.0
g-42p9_173p1,0.147023091441096,0.4851798915754383,1200,0.6969720015318563,-42.9,173.1
g-42p9_173p2,0.3368358020133977,0.5557838141778484,1200,0.3939445636579627,-42.9,173.2
g-43p0_170p6,0.8543559671382479,1.3052811422400799,1200,0.3454621081309497,-43.0,170.6
g-43p0_170p7,0.5283655212880383,1.138031162841556,1200,0.5357196370890587,-43.0,170.7
g-43p0_170p8,0.9040772139431374,1.2487181400585299,1200,0.27599577123083874,-43.0,170.8
g-43p0_170p9,0.8288865844505401,1.216098277272346,1200,0.3184049349122543,-43.0,170.9
g-43p0_171p0,0.5205061338608814,1.0854020611662418,1200,0.520448548529926,-43.0,171.0
g-43p0_171p1,0.3354618320498085,1.0032046012518308,1200,0.6656097553468071,-43.0,171.1
g-43p0_171p2,0.5048127342244355,1.0996857320393125,1200,0.5409481822699606,-43.0,171.2
g-43p0_171p3,0.6683231225811537,1.1530431922338904,1200,0.42038327177809065,-43.0,171.3
g-43p0_171p4,0.6470449466699651,1.0817752808736016,1200,0.4018675060245085,-43.0,171.4
g-43p0_171p5,0.4582397391055684,1.031917738512469,1200,0.5559338482095185,-43.0,171.5
g-43p0_171p6,0.5018977220936728,0.997863862918069,1200,0.4970278604678945,-43.0,171.6
g-43p0_171p7,0.502955383813046,0.9130315980811914,1200,0.4491369358190376,-43.0,171.7
g-43p0_171p8,0.15405832766902497,0.7196762953217452,1200,0.7859338584993268,-43.0,171.8
g-43p0_171p9,0.20263819876887154,0.7857334827367837,1200,0.7421031390146903,-43.0,171.9
g-43p0_172p0,0.424314468687736,0.8192536149732769,1200,0.48207189943058515,-43.0,172.0
g-43p0_172p1,0.3104748297688019,0.7507224209286799,1188,0.5864319206228987,-43.0,172.1
g-43p0_172p2,0.3005165345287119,0.7180433195262472,1192,0.5814785454351311,-43.0,172.2
g-43p0_172p3,0.18049576787421823,0.6330062091676518,1200,0.7148594038097122,-43.0,172.3
g-43p0_172p4,0.1862024132226981,0.567161424717245,1200,0.6716941507163887,-43.0,172.4
g-43p0_172p5,0.31814174918938,0.5912843948959683,1200,0.46194800347241627,-43.0,172.5
g-43p0_172p6,0.13428744228211018,0.5556898645140852,1200,0.758341026429309,-43.0,172.6
g-43p0_172p7,0.25792793702332656,0.6260391060321951,1199,0.5880002789952515,-43.0,172.7
g-43p0_172p8,0.2421307080989879,0.5894108097814024,1200,0.5891987318848324,-43.0,172.8
g-43p0_172p9,0.2131426598757172,0.5808171664644033,1200,0.6330296826914117,-43.0,172.9
g-43p0_173p0,0.17479816354049418,0.5219636983778343,1181,0.6651143286712577,-43.0,173.0
g-43p0_173p1,0.10734006796735272,0.43976188166843105,1200,0.7559132056645957,-43.0,173.1
g-43p1_170p3,0.8213055593829182,1.256925005617862,1200,0.34657552701070504,-43.1,170.3
g-43p1_170p5,0.9055826811505228,1.3576316162897273,1200,0.33296877423539195,-43.1,170.5
g-43p1_170p6,0.7101605766856549,1.182106874976307,1200,0.3992416491953076,-43.1,170.6
g-43p1_170p7,0.7395691624456581,1.2345106232430165,1200,0.40092118405361665,-43.1,170.7
g-43p1_170p8,0.7775702765189256,1.1275242875423281,1200,0.31037381180160606,-43.1,170.8
g-43p1_170p9,0.6046339610473396,1.0621376585277418,1200,0.4307386088866867,-43.1,170.9
g-43p1_171p0,0.599465891594326,1.0271669246582313,1200,0.41638902382513354,-43.1,171.0
g-43p1_171p1,0.7175814181704491,1.1282260058016902,1176,0.3639736945608225,-43.1,171.1
g-43p1_171p2,0.7082983475264751,1.1057736601380599,1180,0.3594544950202182,-43.1,171.2
g-43p1_171p3,0.4217458396635596,0.8688635311014198,1188,0.5146005965644213,-43.1,171.3
g-43p1_171p4,0.8108322659571712,1.0801994371584926,1200,0.24936799810774057,-43.1,171.4
g-43p1_171p5,0.42393094496907374,0.8386652612872422,1200,0.4945171040965798,-43.1,171.5
g-43p1_171p6,0.3404613795381308,0.8474575485739236,1200,0.5982555349102157,-43.1,171.6
g-43p1_171p7,0.374688392095073,0.8682505848864094,1200,0.5684559289481016,-43.1,171.7
g-43p1_171p8,0.4022413158565584,0.8880948530494546,1200,0.5470739251833507,-43.1,171.8
g-43p1_171p9,0.33200244675021895,0.7820704915265864,1200,0.5754827085955427,-43.1,171.9
g-43p1_172p0,0.295785168600698,0.7127314030767108,1200,0.5849977041507419,-43.1,172.0
g-43p1_172p1,0.24273897522407917,0.6312246386023859,1200,0.6154475595858631,-43.1,172.1
g-43p1_172p2,0.24487329855013443,0.620264020881926,1200,0.6052111837762895,-43.1,172.2
g-43p1_172p3,0.2479911986322131,0.5827923844878872,1200,0.5744776266249111,-43.1,172.3
g-43p1_172p4,0.24158826240238782,0.584388773633788,1200,0.5865966745045978,-43.1,172.4
g-43p1_172p5,0.1477410935901836,0.5495983637215633,1191,0.7311835272038183,-43.1,172.5
g-43p1_172p6,0.17749596139648233,0.5149092508434137,1179,0.6552869052056327,-43.1,172.6
g-43p1_172p7,0.1355622830814342,0.5060326109050463,1200,0.7321076148847814,-43.1,172.7
g-43p1_172p8,0.22503929216988675,0.5749084893769274,1200,0.6085650215153734,-43.1,172.8
g-43p2_170p3,0.7108675937031743,1.2163657238256806,1200,0.4155807091740692,-43.2,170.3
g-43p2_170p4,0.7779411747981835,1.229879775264611,1200,0.36746567392669904,-43.2,170.4
g-43p2_170p5,0.9709769912422873,1.3594439459421361,1200,0.2857543011312831,-43.2,170.5
g-43p2_170p6,1.2538795337570408,1.4986912657584375,1200,0.16335034279225324,-43.2,170.6
g-43p2_170p7,0.8106630630966444,1.2065113983660316,1200,0.32809332411238,-43.2,170.7
g-43p2_170p8,0.6771619059204184,1.1418396270663167,1200,0.40695532904193943,-43.2,170.8
g-43p2_170p9,0.8213088469774521,1.1736809047218413,1200,0.30022815939729397,-43.2,170.9
g-43p2_171p0,0.8426636805494429,1.131922351140529,1200,0.25554638999718315,-43.2,171.0
g-43p2_171p1,0.567921373822046,1.011537563269958,1200,0.4385563181794764,-43.2,171.1
g-43p2_171p2,0.3486924806332333,0.8406171434882866,1196,0.5851946592639387,-43.2,171.2
g-43p2_171p3,0.3935701437428426,0.8976931021657462,1200,0.5615760633636064,-43.2,171.3
g-43p2_171p4,0.5366943631214062,0.9148177449420716,1200,0.4133319274918624,-43.2,171.4
g-43p2_171p5,0.32211245985020603,0.7197987333359197,1200,0.5524964897376656,-43.2,171.5
g-43p2_171p6,0.22877233229919328,0.7271803265685837,1200,0.6853980726091374,-43.2,171.6
g-43p2_171p7,0.28818269269006436,0.7043798237650966,1200,0.590870318871924,-43.2,171.7
g-43p2_171p8,0.1740684752519159,0.6218389895506821,1171,0.7200746846419338,-43.2,171.8
g-43p2_171p9,0.35694723711674997,0.6640688829217106,1200,0.4624846212545217,-43.2,171.9
g-43p2_172p0,0.44707392392492956,0.7314812139126783,1200,0.38881010828215234,-43.2,172.0
g-43p2_172p1,0.24782623416633465,0.6046949646652519,1194,0.5901632250178787,-43.2,172.1
